http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_white_grain		'Milled rice grain (Ariete variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_whole_flour		'Whole mill flour (Ariete variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_white_flour		'White flour (Ariete variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_brown_grain		'Dehulled rough rice (BasmatiTypeIII variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_white_grain		'Milled rice grain (BasmatiTypeIII variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_whole_flour		'Whole mill flour (BasmatiTypeIII variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_white_flour		'White flour (BasmatiTypeIII variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:BasmatiTypeIII_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_brown_grain		'Dehulled rough rice (Caravela variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_white_grain		'Milled rice grain (Caravela variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_whole_flour		'Whole mill flour (Caravela variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_white_flour		'White flour (Caravela variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Caravela_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_brown_grain		'Dehulled rough rice (Carnaroli variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_white_grain		'Milled rice grain (Carnaroli variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_whole_flour		'Whole mill flour (Carnaroli variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_white_flour		'White flour (Carnaroli variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Carnaroli_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_brown_grain		'Dehulled rough rice (CL28 variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_white_grain		'Milled rice grain (CL28 variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_whole_flour		'Whole mill flour (CL28 variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
